Property ID,Owner Id,Locality,Plot size,Propertyusagetype,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,YearOfConstruction
PT-1014-1477811,['f1a21bc7-a60c-4da8-ae93-7e6b3d565305'],['PLC22'],200.0,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1477813,['7fa5577f-3289-447a-9d27-db4173c5cc36'],['PLC22'],200.0,RESIDENTIAL,,,,,,,,,,,792,661,
PT-1014-1477814,['039138d4-965c-424e-bf0f-1bc23a973d86'],['PLC22'],200.0,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1477815,['0beced70-4f65-483d-9b74-db730d41c238'],['PLC22'],302.0,RESIDENTIAL,,,,,,,,,,,897,749,
PT-1014-1477816,['20a377ce-29d9-49c5-a8d4-13b85940c2eb'],['PLC22'],262.0,RESIDENTIAL,,,,,,,,,,,778,650,
PT-1014-1477818,['67f98db4-5cf0-4f74-97c7-360bf35a35bd'],['PLC22'],200.0,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1477820,['0e45ab5e-16ca-471a-83fd-68bd8e2b01b2'],['PLC22'],162.0,RESIDENTIAL,,,,,,,,,,,481,402,
PT-1014-1477822,['ebbb01e7-71a9-412d-a007-176736bf2dd8'],['PLC22'],200.0,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1477845,['18f09e40-89eb-4ea2-9503-ec18627ffed7'],['PLC22'],326.7,RESIDENTIAL,,,,,,,,,,,970,810,
PT-1014-1477847,['1215bcb6-3101-4667-bfa4-1f466c378c35'],['PLC22'],163.4,RESIDENTIAL,,,,,,,,,,,551,460,
PT-1014-1477848,['7db2c461-cc22-4c50-89b5-4d6e6627e790'],['PLC22'],122.3,RESIDENTIAL,,,,,,,,,,,429,358,
PT-1014-1477852,['70a55392-e8da-44dd-8d4b-c09e664cb7f4'],['PLC22'],73.4,RESIDENTIAL,,,,,,,,,,,277,232,
PT-1014-1477860,['b9292b1b-b8bf-409b-ac3d-afcdadedf97f'],['PLC22'],173.4,RESIDENTIAL,,,,,,,,,,,515,430,
PT-1014-1477861,['396b07de-24fd-4317-a895-efcba77e6cb7'],['PLC22'],101.0,RESIDENTIAL,,,,,,,,,,,646,550,
PT-1014-1477863,['09b5b674-544d-406a-b086-3c99b56322c8'],['PLC22'],202.0,RESIDENTIAL,,,,,,,,,,,600,501,
PT-1014-1477864,['f93985af-bff4-43f1-8f15-ff68977fadb9'],['PLC22'],100.0,RESIDENTIAL,,,,,,,,,,,356,298,
PT-1014-1477865,['9f35a39a-ad53-4e90-98a3-eb93c1768a0c'],['PLC22'],142.4,RESIDENTIAL,,,,,,,,,,,423,353,
PT-1014-1477868,['26b438d7-dfa4-4738-986f-1c641328e007'],['PLC22'],101.4,RESIDENTIAL,,,,,,,,,,,451,377,
PT-1014-1477869,['cc909e14-8753-4a1a-8e59-d421ac3ea6c5'],['PLC22'],101.7,RESIDENTIAL,,,,,,,,,,,453,378,
PT-1014-1477871,['a2c74f2c-6c53-4591-ae0e-15a5289c4958'],['PLC22'],126.0,RESIDENTIAL,,,,,,,,,,,374,312,
PT-1014-1477872,['f283eaf5-eb0b-4099-93d4-67beeab1f02d'],['PLC22'],126.7,RESIDENTIAL,,,,,,,,,,,564,471,
PT-1014-1477873,['36419176-2b56-42b9-8f61-3d3c53b19311'],['PLC22'],126.7,RESIDENTIAL,,,,,,,,,,,376,314,
PT-1014-1477876,['6d5435e0-1e10-497c-80fa-f90ff70c7980'],['PLC22'],126.0,RESIDENTIAL,,,,,,,,,,,374,312,
PT-1014-1477880,['019881b2-cda9-41c9-836f-67703185fa2b'],['PLC22'],77.8,RESIDENTIAL,,,,,,,,,,,267,223,
PT-1014-1477892,['ccdbf795-9f7a-47f7-80ca-2a258eee01fb'],['PLC169'],141.8,RESIDENTIAL,,,,,,0,0,0,0,0,631,527,
PT-1014-1478106,['8741e289-0fde-456a-9fe5-97de29ea405b'],['PLC22'],136.9,RESIDENTIAL,,,,,,,,,,,406,339,
PT-1014-1478118,['e7eea869-cbe6-41f7-b546-d25292b24874'],['PLC22'],133.4,RESIDENTIAL,,,,,,,,,,,462,386,
PT-1014-1478120,['a2c43c85-f5ac-4435-b1f9-4ae3650c618b'],['PLC22'],162.3,RESIDENTIAL,,,,,,,,,,,482,402,
PT-1014-1478122,['a921b1ee-7cd5-4e86-b711-3a9615cfb55a'],['PLC22'],160.0,RESIDENTIAL,,,,,,,,,,,475,397,
PT-1014-1478123,['a61f7ee3-8a73-4aa3-86d9-a5258ec5fe9c'],['PLC22'],70.0,RESIDENTIAL,,,,,,,,,,,312,260,
PT-1014-1478125,['59ccfc71-28be-4f85-8d0f-984a6a9e382c'],['PLC22'],266.7,RESIDENTIAL,,,,,,,,,,,924,772,
PT-1014-1478129,['1747c503-22f9-47c8-8097-7d1ba5fbb4fa'],['PLC22'],204.5,RESIDENTIAL,,,,,,,,,,,607,507,
PT-1014-1478137,['469b2b52-70f2-4d29-863a-67c8063895a5'],['PLC22'],133.4,RESIDENTIAL,,,,,,,,,,,396,331,
PT-1014-1478144,['7df16acb-9775-49cb-a0c1-99986fe8e444'],['PLC22'],252.8,RESIDENTIAL,,,,,,,,,,,750,627,
PT-1014-1478148,['30cbbf60-3104-41a8-a887-2007f4dfa336'],['PLC22'],141.7,RESIDENTIAL,,,,,,,,,,,421,351,
PT-1014-1478151,['111a6f25-2be6-4be4-976c-bb0b030fa005'],['PLC22'],163.4,RESIDENTIAL,,,,,,,,,,,485,405,
PT-1014-1478153,['d12fd8ed-4a9d-47a7-9dc2-75d48ddc3559'],['PLC22'],152.8,RESIDENTIAL,,,,,,,,,,,454,379,
PT-1014-1478154,['a4e27f6f-bf24-40f4-aad0-6a250b6323f9'],['PLC139'],41.0,RESIDENTIAL,0.0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",0,0,
PT-1014-1478158,['accf775b-10b4-406f-a0a6-8195cbc3d86c'],['PLC22'],280.0,RESIDENTIAL,,,,,,,,,,,831,694,
PT-1014-1478162,['ece37aaa-bea5-4a78-af19-aca74ae72ff8'],['PLC22'],204.5,RESIDENTIAL,,,,,,,,,,,607,507,
PT-1014-1478165,['832929e0-8913-48e7-8b55-fbd2c888c4cd'],['PLC22'],806.7,RESIDENTIAL,,,,,,,,,,,3427,2863,
PT-1014-1478171,['97ab987b-0911-43d9-8631-5f05438e899d'],['PLC22'],142.3,RESIDENTIAL,,,,,,,,,,,422,353,
PT-1014-1478173,['79dfbbba-e546-449f-8758-611dd6a86db0'],['PLC22'],126.0,RESIDENTIAL,,,,,,,,,,,374,312,
PT-1014-1478176,['97f9830c-20ef-4806-a7d8-04db8baa2cc3'],['PLC22'],140.0,RESIDENTIAL,,,,,,,,,,,416,347,
PT-1014-1478179,['a5f36dba-c3cb-4980-9b12-7ebe6c8f0723'],['PLC22'],1011.0,RESIDENTIAL,,,,,,,,,,,1830,1529,
PT-1014-1478214,['9a724180-c039-4789-bb8d-29fd9e986954'],['PLC105'],126.6,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,8141,7331,6518,4815,
PT-1014-1478313,['5cf1dca4-7787-4ce3-a30e-e7b4a899e184'],['PLC24'],150.0,MIXED,,,,,,,,,,,17218,14606,
PT-1014-1478316,['17d8cd2a-c8ad-41fd-9601-e5559aab02f3'],['PLC24'],9.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,301,254,
PT-1014-1478318,['88865bb9-ad71-4819-8326-2dcc103d1c68'],['PLC24'],11.2,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,619,522,
PT-1014-1478320,['ac7077b9-6f7e-43d2-9bfa-1ca62b8733ea'],['PLC24'],116.7,MIXED,,,,,,,,,,,2131,1794,
PT-1014-1478321,['1ed73d34-57ef-4057-b0e3-aebee01c6a0a'],['PLC24'],54.5,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,3024.08,2550,
PT-1014-1478323,['e8fba867-91db-462a-9752-7841a6ec46ca'],['PLC24'],200.0,MIXED,,,,,,,,,,,7256,6118,
PT-1014-1478326,['52561164-2e79-4249-bae5-bc428d14791e'],['PLC24'],24.9,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,2072.55,1748,
PT-1014-1478329,['9573452f-6ded-4594-b684-936f5c04a273'],['PLC24'],88.9,MIXED,,,,,,,,,,,5527,5088,
PT-1014-1478333,['25704285-20a0-4065-b892-af80b68846a5'],['PLC153'],60.0,MIXED,168.0,1581,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",2280,1922,
PT-1014-1478387,['098be126-097d-4c19-8cb7-963c184269de'],['PLC187'],212.62,RESIDENTIAL,0.0,0,0,0,0,0,0,0,0,0,645,539,
PT-1014-1478425,['7ca8a62e-ab52-4ba3-9ac1-78f738e2c9c6'],['PLC153'],204.5,MIXED,,,,,,,,,,,4803,4045,
PT-1014-1478427,['ee31f2b8-6504-4ef4-bd96-6283ee97308f'],['PLC153'],284.5,MIXED,,,,,,,,,,,5456,4598,
PT-1014-1478430,['063deec8-95f7-4379-8cc3-eb7f4e6341ca'],['PLC153'],20.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,1110,936,
PT-1014-1478434,['34dc06cd-e288-4c46-8547-ace5bb047b48'],['PLC153'],86.7,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,4913.55,4059,
PT-1014-1478441,['69c8ae85-77fe-4b0a-80e7-5184952d1b9a'],['PLC153'],445.0,MIXED,,,,,,,,,,,2089,1757,
PT-1014-1478448,['f8ec08ae-1111-45ee-8e91-2fe9d83a8208'],['PLC24'],84.5,RESIDENTIAL,,,,,,,,,,,284,237,
PT-1014-1478449,['b62a2d7b-9a47-4c35-b9d8-92b5679a3d71'],['PLC24'],84.5,RESIDENTIAL,,,,,,,,,,,426,355,
PT-1014-1478451,['c28ab9ea-c492-4dd2-b024-3f14e32958a0'],['PLC24'],233.4,RESIDENTIAL,,,,,,,,,,,693,579,
PT-1014-1478456,['2e7323e7-0a77-4061-bd73-a04bf57648ba'],['PLC24'],200.0,MIXED,0.0,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",0,1375,"Demand not generated, hence not paid","Demand not generated, hence not paid",1444,"Demand not generated, hence not paid","Demand not generated, hence not paid",1671,
PT-1014-1478458,['f61222ee-310d-4ef5-a78b-1d98661fcdd5'],['PLC24'],111.2,RESIDENTIAL,,,,,,,,,,,495,413,
PT-1014-1478460,['8de1bdf6-3be1-40fe-8792-37f71a9e7cc4'],['PLC24'],151.3,RESIDENTIAL,,,,,,,,,,,488,408,
PT-1014-1478463,['2122880d-ec27-42d8-a012-d069aa0315f3'],['PLC24'],215.0,RESIDENTIAL,,,,,,,,,,,840,702,
PT-1014-1478464,['3bbb4d2f-0c2b-45fe-ae27-68261c9e2500'],['PLC24'],133.4,RESIDENTIAL,,,,,,,,,,,528,441,
PT-1014-1478468,['5e00e076-a9bf-4227-9697-bf74a31ace9f'],['PLC24'],151.0,RESIDENTIAL,,,,,,,,,,,448,374,
PT-1014-1478470,['acc5311d-aa29-4922-8b4f-5ba2f4872b62'],['PLC24'],146.7,RESIDENTIAL,,,,,,,,,,,435,364,
PT-1014-1478471,['6a0555d9-1c11-4ce9-842a-e29f244498fd'],['PLC24'],140.0,RESIDENTIAL,,,,,,,,,,,465,388,
PT-1014-1478472,['fcff7c50-ae58-48bb-b588-048bd8a842ee'],['PLC24'],200.0,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1478473,['baeab19b-e106-49ce-a0a0-60a0e633d460'],['PLC24'],143.9,MIXED,,,,,,,,,,,2203,1854,
PT-1014-1478474,['abc36a83-d489-4fa4-9908-c6cd93c559b8'],['PLC24'],200.0,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1478475,['ff0f5175-a8a5-44c1-ac8d-696c7689297f'],['PLC24'],126.0,RESIDENTIAL,,,,,,,,,,,374,312,
PT-1014-1478479,['99962f80-64a8-4ad4-84dd-49d408a5276f'],['PLC24'],133.4,RESIDENTIAL,,,,,,,,,,,396,298,
PT-1014-1478481,['f4c44297-d2c6-41c8-bbf9-d58f6f53f140'],['PLC24'],155.6,RESIDENTIAL,,,,,,,,,,,462,348,
PT-1014-1478483,['137183d0-3f2a-4aff-9028-7e3e82b8e1a2'],['PLC24'],126.0,RESIDENTIAL,,,,,,,,,,,374,312,
PT-1014-1478485,['c137a581-e24a-485d-b213-f84ec96ec0b4'],['PLC24'],134.5,RESIDENTIAL,,,,,,,,,,,399,301,
PT-1014-1478487,['af608158-1a6a-46fb-b5c8-7f64092bb271'],['PLC24'],53.4,MIXED,,,,,,,,,,,805,683,
PT-1014-1478488,['34654492-10d8-4462-a9bb-bed887631003'],['PLC24'],219.6,RESIDENTIAL,,,,,,,,,,,652,491,
PT-1014-1478490,['62bcac87-1c73-4aa5-ba50-6f4694945aef'],['PLC24'],77.8,RESIDENTIAL,,,,,,,,,,,346,261,
PT-1014-1478491,['132d51e0-df12-4534-a317-43ea6324667d'],['PLC24'],60.0,RESIDENTIAL,,,,,,,,,,,267,201,
PT-1014-1478492,['8e33a3f6-a7c3-4625-b665-548670dce519'],['PLC24'],75.6,RESIDENTIAL,,,,,,,,,,,337,254,
PT-1014-1478501,['29b4f38b-19e2-42e1-b0b0-997116b31be3'],['PLC24'],69.7,RESIDENTIAL,,,,,,,,,,,310,259,
PT-1014-1478504,['890ec241-38d4-479a-8795-034fb4584f63'],['PLC24'],311.2,RESIDENTIAL,,,,,,,,,,,924,696,
PT-1014-1478508,['c627752d-f599-4278-9fd3-511962c09f7e'],['PLC24'],66.7,RESIDENTIAL,,,,,,,,,,,297,224,
PT-1014-1478522,['254a66f2-5727-4f37-958a-719a207b42f4'],['PLC24'],126.7,RESIDENTIAL,,,,,,,,,,,564,425,
PT-1014-1478523,['fa5f6030-9853-4fb7-9846-ff153b737da7'],['PLC24'],93.4,RESIDENTIAL,,,,,,,,,,,351,265,
PT-1014-1478524,['a1b2dba2-7e51-4b8a-b386-cd81655059af'],['PLC24'],105.2,RESIDENTIAL,,,,,,,,,,,468,353,
PT-1014-1478525,['0d411e5c-235d-4a6d-886c-0b0a7ef039c2'],['PLC24'],105.2,RESIDENTIAL,,,,,,,,,,,468,353,
PT-1014-1478532,['1c69ba04-c33a-466b-94b4-23ab21b704b9'],['PLC24'],67.6,RESIDENTIAL,,,,,,,,,,,301,251,
PT-1014-1478534,['25bcc985-34e1-407e-8605-cf912ef50ed9'],['PLC24'],163.4,RESIDENTIAL,,,,,,,,,,,658,496,
PT-1014-1478536,['d40da2d1-2c83-4d41-bb44-8c7a9a94d144'],['PLC24'],166.7,RESIDENTIAL,,,,,,,,,,,495,373,
PT-1014-1478540,['33daae02-f67e-4413-85f8-520beb82cb6b'],['PLC151'],243.0,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,12096,12096,
PT-1014-1478561,['9f6c45f8-0442-45cd-877e-652ed94e9efd'],['PLC20'],13.4,NONRESIDENTIAL.COMMERCIAL,,,,,,,,,,,939,718,
PT-1014-1478577,['4fc48e4d-f07c-46eb-b6b1-ef3fee928d4b'],['PLC24'],100.0,RESIDENTIAL,,,,,,,,,,,330,249,
PT-1014-1478579,['1d38862f-2cca-4411-a1bf-0b094b824897'],['PLC24'],66.7,RESIDENTIAL,,,,,,,,,,,297,248,
PT-1014-1478603,['153d029a-62a7-4e28-9e46-02dc9e2e7bbe'],['PLC24'],100.0,MIXED,,,,,,,,,,,1114,863,
PT-1014-1478605,['88776ab6-1aee-42cd-be2c-4cf0d8f5a90c'],['PLC24'],100.0,RESIDENTIAL,,,,,,,,,,,445,335,
PT-1014-1478631,['a94f7519-09dd-4dc2-9746-ea14ace4a2e0'],['PLC24'],100.0,RESIDENTIAL,,,,,,,,,,,421,317,
PT-1014-1478633,['bf696572-c057-4a13-84fa-04cbc9dd140f'],['PLC24'],66.7,RESIDENTIAL,,,,,,,,,,,296,223,
PT-1014-1478663,['7c732401-8188-417c-a432-f9f2e15da26b'],['PLC24'],80.7,RESIDENTIAL,,,,,,,,,,,359,271,
PT-1014-1478698,['3db17350-83e3-4c1b-b772-53fc594c0815'],['PLC24'],80.7,RESIDENTIAL,,,,,,,,,,,359,271,
PT-1014-1478705,['d1945aa9-4a77-421d-8cec-a2696ed87003'],['PLC24'],200.0,RESIDENTIAL,,,,,,,,,,,792,596,
PT-1014-1478708,['7edd9edc-0648-44d5-9f60-21f6d864bdf6'],['PLC24'],54.5,RESIDENTIAL,,,,,,,,,,,243,183,
PT-1014-1478713,['d9a73638-d4da-4b39-bdae-c5df5b07c013'],['PLC24'],75.6,RESIDENTIAL,,,,,,,,,,,337,254,
PT-1014-1478717,['58fb032e-5da9-4856-ab20-86358eef2832'],['PLC24'],97.8,MIXED,,,,,,,,,,,,2408,
PT-1014-1478720,['cc7e8c0f-a766-4b8c-98ea-ef544bebf267'],['PLC24'],80.7,MIXED,,,,,,,,,,,1938,1645,
PT-1014-1478743,['2d1eee3a-4bf2-4404-b14c-1c5493652c69'],['PLC24'],102.7,RESIDENTIAL,,,,,,,,,,,457,344,
PT-1014-1478744,['484d4d99-58c7-450e-aadb-66e430816104'],['PLC24'],105.2,MIXED,,,,,,,,,,,1647,1256,
PT-1014-1478747,['5ff31d34-111d-4562-acea-dbd8957a8a0c'],['PLC24'],147.3,RESIDENTIAL,,,,,,,,,,,494,372,
PT-1014-1478749,['ba9e2b9d-5175-4d99-b016-cb90b7ea618e'],['PLC24'],75.2,RESIDENTIAL,,,,,,,,,,,289,218,
PT-1014-1478750,['96a758c4-a843-42f1-90f5-1dd28ffff585'],['PLC24'],80.9,RESIDENTIAL,,,,,,,,,,,306,230,
PT-1014-1478753,['5523a998-94f2-404b-8b8b-b85baa750a92'],['PLC24'],101.4,RESIDENTIAL,,,,,,,,,,,360,271,
PT-1014-1478754,['07751a53-dea7-4588-89e9-74a1a400ccbf'],['PLC24'],78.3,RESIDENTIAL,,,,,,,,,,,421,317,
PT-1014-1478773,['a92fd44a-c7fa-4872-be4d-654cd143b5bc'],['PLC24'],57.8,RESIDENTIAL,,,,,,,,,,,257,194,
PT-1014-1478775,['23f7692e-6ee2-4662-bab0-aa2ce60f85c0'],['PLC24'],100.0,RESIDENTIAL,,,,,,,,,,,396,298,
PT-1014-1478779,['d73b1c58-7631-4204-b3b9-df58f7f2e0fa'],['PLC24'],110.0,RESIDENTIAL,,,,,,,,,,,490,409,
PT-1014-1478781,['6284c48c-0f7d-4997-9d6c-936cc7c75b9b'],['PLC24'],74.7,MIXED,,,,,,,,,,,822,626,
PT-1014-1478789,['172ff4a5-8c3d-4a18-9fd2-16cd34722f80'],['PLC24'],55.6,RESIDENTIAL,,,,,,,,,,,247,186,
PT-1014-1478790,['b3c6c011-0288-41b8-bb05-84476e9a9b86'],['PLC24'],200.7,RESIDENTIAL,,,,,,,,,,,596,449,
PT-1014-1478791,['a639b741-20da-47f4-9c1b-34b312ba58d0'],['PLC24'],100.0,RESIDENTIAL,,,,,,,,,,,363,273,
PT-1014-1478794,['910d0c16-3d8e-4051-843c-66d360136946'],['PLC24'],168.9,RESIDENTIAL,,,,,,,,,,,567,427,
PT-1014-1478796,['22aa9b9b-3ae3-4fe5-ba03-9b4a07a250d8'],['PLC24'],75.7,RESIDENTIAL,,,,,,,,,,,337,281,
PT-1014-1478798,['ba442e6c-219d-4e7a-b664-8cb9a77d406b'],['PLC24'],126.0,RESIDENTIAL,,,,,,,,,,,374,282,
PT-1014-1478803,['b51499d1-0be5-4b46-b498-6445936311e9'],['PLC24'],84.5,RESIDENTIAL,,,,,,,,,,,,281,
PT-1014-1478806,['210fb283-4516-4dfa-9fab-5506cde3ca67'],['PLC24'],105.6,MIXED,,,,,,,,,,,1706,1301,
PT-1014-1478808,['59042f3b-2f8e-49c1-8cd0-2238a76b7b18'],['PLC24'],161.2,RESIDENTIAL,,,,,,,,,,,610,510,
PT-1014-1478812,['ba4629f9-817f-4b15-87a4-99320fbd3c1d'],['PLC24'],161.2,RESIDENTIAL,,,,,,,,,,,478,400,
PT-1014-1478817,['6928874e-e2d0-4708-8631-a97d74bfd9b9'],['PLC24'],161.0,RESIDENTIAL,,,,,,,,,,,476,359,
PT-1014-1478823,['0aaf4143-3bca-429e-a548-d2884c3ad447'],['PLC24'],77.8,RESIDENTIAL,,,,,,,,,,,346,261,
PT-1014-1478829,['44d27473-e34a-40db-b744-8d06b61f6863'],['PLC24'],59.0,RESIDENTIAL,,,,,,,,,,,263,219,
PT-1014-1478830,['523a11b9-bf20-4e6d-88ee-97ca2baa9878'],['PLC24'],80.0,RESIDENTIAL,,,,,,,,,,,356,268,
PT-1014-1478832,['a361f4b5-9254-45a8-b2c9-4765f8446655'],['PLC24'],133.4,RESIDENTIAL,,,,,,,,,,,594,496,
PT-1014-1478845,['c962ace2-32cf-4f94-8e29-73e5a3abecbe'],['PLC24'],135.7,RESIDENTIAL,,,,,,,,,,,457,344,
PT-1014-1478847,['21b13c5a-3859-45d8-a601-9cef0416f2e9'],['PLC24'],100.0,RESIDENTIAL,,,,,,,,,,,445,335,
PT-1014-1478850,['ebffdd0b-5375-47fc-80b8-9c2e788175cb'],['PLC24'],75.0,RESIDENTIAL,,,,,,,,,,,334,252,
PT-1014-1478853,['8a42f353-d0a8-49db-a87f-049889087696'],['PLC24'],190.0,RESIDENTIAL,,,,,,,,,,,,528,
PT-1014-1478855,['bae8bd51-b341-4f27-bfad-91c516fdf256'],['PLC24'],122.3,RESIDENTIAL,,994,932,871,809,747,686,624,590,552,508,383,
PT-1014-1478858,['eb277608-4f9f-493c-af01-a97276543950'],['PLC24'],86.7,RESIDENTIAL,,,,,,,,,,,386,291,
PT-1014-1478859,['a80137c8-54de-40f4-b531-f0add99f7fff'],['PLC24'],93.4,RESIDENTIAL,,,,,,,,,,,416,313,
PT-1014-1478863,['834ada5b-b9c5-4ce8-9725-e093931aad2c'],['PLC24'],213.4,RESIDENTIAL,,,,,,,,,,,765,639,
PT-1014-1478866,['1772d41f-8287-487b-a9c6-e5c6c3ed58ee'],['PLC24'],160.0,RESIDENTIAL,,,,,,,,,,,475,436,
PT-1014-1478867,['ec122780-73c8-4965-9844-14a42e31e650'],['PLC24'],93.4,RESIDENTIAL,,,,,,,,,,,416,313,
PT-1014-1478872,['959f95a9-b875-420b-8476-973e0e7942ff'],['PLC24'],54.5,RESIDENTIAL,,,,,,,,,,,243,183,
PT-1014-1478885,['b982cf4b-5b52-4d42-8cec-4e0aafb40211'],['PLC24'],51.4,RESIDENTIAL,,,,,,,,,,,229,172,
PT-1014-1478889,['7e61f753-b02f-42c6-8ea0-230a8d97492a'],['PLC24'],200.0,RESIDENTIAL,,,,,,,,,,,891,671,
PT-1014-1478891,['d9c1cbfd-3434-4ca9-94dd-2b0e0ac1fd45'],['PLC24'],102.7,RESIDENTIAL,,,,,,,,,,,377,315,
PT-1014-1478892,['8f95d8bf-faaf-427d-ab7f-daae74eb3f2a'],['PLC24'],112.0,MIXED,,,,,,,,,,,4032,3124,
PT-1014-1478895,['c2b0d3a8-e1f7-4c09-8706-38575d1823ed'],['PLC24'],127.8,MIXED,,,,,,,,,,,1117,850,
PT-1014-1478898,['84830158-05c3-40f3-aeee-f7265e93fe1e'],['PLC24'],77.8,RESIDENTIAL,,,,,,,,,,,312,235,
PT-1014-1478900,['8b5ddd8b-b8a7-4c3b-8846-7160cfe21c14'],['PLC24'],302.3,MIXED,,,,,,,,,,,10937,8358,
PT-1014-1478903,['afaf1652-1df6-4578-b5d0-7c59edb59ec6'],['PLC24'],160.0,RESIDENTIAL,,,,,,,,,,,785.66,777.11,
PT-1014-1478905,['6ebac565-df13-43f8-bf26-91669fd26969'],['PLC24'],149.4,RESIDENTIAL,,,,,,,,,,,443,370,
PT-1014-1478907,['27d11431-e6c9-4cc7-aadd-4885bb44088d'],['PLC24'],58.4,RESIDENTIAL,,,,,,,,,,,260,196,
PT-1014-1478909,['2c29c00d-e06c-4b00-8797-9fdb20b81ad6'],['PLC24'],133.4,RESIDENTIAL,,,,,,,,,,,396,298,
PT-1014-1478913,['b9570085-5a62-4ae0-bb1b-7b80b5575968'],['PLC153'],242.7,RESIDENTIAL,,,,,,,,,,,720,543,
PT-1014-1478917,['958d5176-fcde-4731-a362-4dac359553f1'],['PLC153'],141.4,RESIDENTIAL,,,,,,,,,,,420,316,
PT-1014-1478919,['90731412-2fae-4e50-802f-b17b590bef18'],['PLC153'],200.0,RESIDENTIAL,,,,,,,,,,,594,447,
PT-1014-1478920,['3ace024a-ddba-4bdc-88d0-bb32189492aa'],['PLC153'],140.0,RESIDENTIAL,,,,,,,,,,,416,313,
PT-1014-1478922,['a974b511-c6db-433c-91e5-1107adc1ecb5'],['PLC153'],200.0,RESIDENTIAL,,,,,,,,,,,594,447,
PT-1014-1478925,['a52e20fc-5c89-4c18-a7d8-c664accc3de7'],['PLC153'],200.0,RESIDENTIAL,,,,,,,,,,,891,671,
PT-1014-1478927,['0be0592f-dffb-4231-a233-76b425f31a3e'],['PLC153'],126.0,RESIDENTIAL,,,,,,,,,,,374,282,
PT-1014-1478929,['98e318bc-c28c-4034-ade8-46d40dedf4e2'],['PLC153'],80.0,RESIDENTIAL,,,,,,,,,,,270,204,
PT-1014-1478933,['3d82cf11-a321-47c1-967b-b6251d7cae62'],['PLC153'],60.0,RESIDENTIAL,,,,,,,,,,,267,201,
PT-1014-1478934,['a8b37711-f552-4f69-ad18-8394963e26f3'],['PLC153'],120.6,RESIDENTIAL,,,,,,,,,,,424,319,
PT-1014-1478937,['de1f503e-5405-4b17-876c-9bd2da24b093'],['PLC153'],100.0,RESIDENTIAL,,,,,,,,,,,445,372,
PT-1014-1478938,['3af9a9c2-968d-4415-b371-4cf0e8238f52'],['PLC153'],126.0,RESIDENTIAL,,,,,,,,,,,374,282,
PT-1014-1478945,['9db3778e-4cc5-4cd1-94b3-fb1fa2b74f1f'],['PLC153'],91.7,RESIDENTIAL,,,,,,,,,,,408,308,
PT-1014-1478947,['70139195-0760-4f94-8405-e4cb31ea48d0'],['PLC153'],51.2,RESIDENTIAL,,,,,,,,,,,228,172,
PT-1014-1478948,['b29e8d03-051b-4fe4-8a2d-3d9abff0229c'],['PLC153'],202.9,RESIDENTIAL,,,,,,,,,,,799,668,
PT-1014-1478950,['3f36a5b6-b356-4cc0-b925-0561fc667fb9'],['PLC153'],116.7,RESIDENTIAL,,,,,,,,,,,520,391,
PT-1014-1478952,['b06080f1-cca1-4971-a9e6-0a45d48d8284'],['PLC153'],111.2,RESIDENTIAL,,,,,,,,,,,429,323,
PT-1014-1478953,['93a47f38-1ebb-49b4-8d8e-df177600460b'],['PLC153'],142.0,RESIDENTIAL,,,,,,,,,,,422,318,
PT-1014-1478954,['c8eaf4bb-68f5-45f1-b300-4f4fe2e57bc3'],['PLC153'],162.3,RESIDENTIAL,,,,,,,,,,,482,402,
PT-1014-1478956,['75f0c665-011e-494e-8a8d-1cf7059a2de0'],['PLC153'],100.0,RESIDENTIAL,,,,,,,,,,,445,335,
PT-1014-1478957,['409bce3c-9778-4800-b3f7-0df1ad830655'],['PLC153'],101.2,RESIDENTIAL,,,,,,,,,,,386,291,
PT-1014-1478959,['20576525-8b11-4296-945c-af4ac239aade'],['PLC153'],204.5,RESIDENTIAL,,,,,,,,,,,607,457,
